,tittle,price,link
352,"Dell 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare FHD 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, Grey, 1.66kg, [Vostro 3530], 12 Month McAfee, Thin & Light Laptop","â‚¹59,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTU0NDI4MDc0NDI1OTQyOjE3ODE2MzUxMTY6c3BfYnRmOjMwMDc2NDAzNjQxODIzMjo6MDo6&url=%2FDell-i5-1334U-Anti-Glare-Vostro-3530%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.G9lFGEFUOYYhCYaV1WWEksCc_DOnU7RqPPHKQg925l1lSbGZlJB2jhoyWSqk__eXb8ewND9P7SPhDnRwPIEwB7-CTzoSkhXMxpbmC4QNV2brIdTdRlsVxbmH-8ARvi_PS53US_mpHc4MoeujuyQkXyYow5qxIJAv7oy2I5F8ft5geS594f-rKj26M91q9ELcNCeGcu6534RuBqmj5P7KQVZjQReJTlzU40YDOGyxyRU.ltOfzsuh8k3pWS3Eywe-uxWyuF8HgONnQUsIuClV3PI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635116%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
353,"Apple 2026 MacBook Neo 13â€³ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","â‚¹63,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgyMDMwNTc4MDQzNTY2OjE3ODE2MzUxMTk6c3BfYXRmX25leHQ6MzAwOTg4NTY2OTQ0NTMyOjowOjo&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR6J183B%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635119%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DJiPUvHO3Ly%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JiPUvHO3Ly&sp_cr=ZAZ
354,"HP 15, Intel Core Ultra 5-125H AI Powered Laptop (16GB RAM, 512GB SSD), IPS, 300nits, 15.6""/39.6cm, FHD, Win 11, Office 2021, Silver, 1.65Kg, Intel Arc Graphics, FHD Camera, Backlit KB, fd1099TU","â‚¹74,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgyMDMwNTc4MDQzNTY2OjE3ODE2MzUxMTk6c3BfYXRmX25leHQ6MzAxMTUyMzk1OTQ5MjMyOjowOjo&url=%2FHP-Windows-Office21-Keyboard-fd1099TU%2Fdp%2FB0D262YX9D%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635119%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DOQnmikKbnc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=OQnmikKbnc&sp_cr=ZAZ
355,"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021","â‚¹49,890tk",https://amazon.in//Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_259?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
356,"HP 15 (2025), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Fingerprint Reader/Ash Grey/1.5kg/MS Office 2021","â‚¹70,990tk",https://amazon.in//HP-15-Intel-Core-1334U/dp/B0FP9WGFY4/ref=sr_1_260?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
357,"HP OMEN Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) 16-am0277TX Gaming Laptop (16 Inch, Shadow Black, Black Chrome Logo, 2.43 Kg, with MS Office)","â‚¹1,30,600tk",https://amazon.in//HP-OMEN-Intel-Core-240H/dp/B0FSLC2FHQ/ref=sr_1_261?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
358,"Apple 2026 MacBook Neo 13â€³ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Blush","â‚¹64,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDkwMDI1MzAxNjk5NTAwOjE3ODE2MzUxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDk4ODU2Njk0NDMzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR6HXPB9%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0GR6HXPB9%26pd_rd_r%3D4bc48c06-44d0-4d33-bfd1-2def5e355ab3%26pd_rd_w%3DynHir%26pd_rd_wg%3Dc4SBU%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D5NG6D28KP1T25NFAW8TD%26qid%3D1781635119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-257-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D101OQped21%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=101OQped21&sp_cr=ZAZ
359,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver","â‚¹98,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDkwMDI1MzAxNjk5NTAwOjE3ODE2MzUxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ5OTQ1MzM0NzczMjo6MTo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDX3JF4%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DZDX3JF4%26pd_rd_r%3D4bc48c06-44d0-4d33-bfd1-2def5e355ab3%26pd_rd_w%3DynHir%26pd_rd_wg%3Dc4SBU%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D5NG6D28KP1T25NFAW8TD%26qid%3D1781635119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-258-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D3PwmGseZ5X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3PwmGseZ5X&sp_cr=ZAZ
360,"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop","â‚¹75,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDkwMDI1MzAxNjk5NTAwOjE3ODE2MzUxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA3NzY5NjM1NTUzMjo6Mjo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3D4bc48c06-44d0-4d33-bfd1-2def5e355ab3%26pd_rd_w%3DynHir%26pd_rd_wg%3Dc4SBU%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D5NG6D28KP1T25NFAW8TD%26qid%3D1781635119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-259-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D5PpUNM42iT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=5PpUNM42iT&sp_cr=ZAZ
361,"HP 15, Intel Core 5 120U (14th Gen) 16GB DDR4, 512GB SSD, FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, FD0640TU/682tu, FHD Camera w/Shutter, BL Laptop","â‚¹64,990tk",https://amazon.in//HP-Anti-Glare-Micro-Edge-FD0640TU-privacy/dp/B0FFTLRYRV/ref=sr_1_29?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.Ln_sjZiyRuUcaBG36UP7pDrhVEgt6bRspsDtz3BW3CL9IVKnCbsGyMvhWpgoHbe0xWNm20vaL8FYb4o0qOws5M7LJsCWBoE4cdeWqckF8iCSBfZ_9fHwd4odXS8dNpZ7M1JfpiYvbK854M_2NviihyXz-M7BDyalrqKVCmW3dIAikqnmH2uytrbuRwc9_kStTs3rIDlF3OrU_srmjxxiaZjjV8co6y1pZk8PZxweI04.5gyQcc9nSve-LbQ18aL9qPUadnTd1EqCN49odcATv1o&dib_tag=se&keywords=laptop&qid=1781635080&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
362,"ASUS Zenbook 14, Smartchoice, Intel Core Ultra 5 Series 2,16GB RAM,1TB SSD,3K OLED 14"", Touchscreen, Win 11, Office Home 2024,Blue, 1.28kg, UX3405CA-PZ162WS, Intel iGPU, M365 Basic (1Year)* Laptop","â‚¹1,14,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDkwMDI1MzAxNjk5NTAwOjE3ODE2MzUxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTE1MjM5NTk1MDIzMjo6Mzo6&url=%2FASUS-Zenbook-screen-Windows-UX3405CA-PZ162WS%2Fdp%2FB0DSHTHR67%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DSHTHR67%26pd_rd_r%3D4bc48c06-44d0-4d33-bfd1-2def5e355ab3%26pd_rd_w%3DynHir%26pd_rd_wg%3Dc4SBU%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D5NG6D28KP1T25NFAW8TD%26qid%3D1781635119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-260-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DD4e1aFHjWS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=D4e1aFHjWS&sp_cr=ZAZ
363,"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","â‚¹79,490tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDkwMDI1MzAxNjk5NTAwOjE3ODE2MzUxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg0MzA1MTM4NDkzMjo6NDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3D4bc48c06-44d0-4d33-bfd1-2def5e355ab3%26pd_rd_w%3DynHir%26pd_rd_wg%3Dc4SBU%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D5NG6D28KP1T25NFAW8TD%26qid%3D1781635119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-261-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DQaSJlpyapa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=QaSJlpyapa&sp_cr=ZAZ
364,"Apple 2026 MacBook Air 13â€³ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6â€³) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue","â‚¹1,28,700tk",https://amazon.in//Apple-2026-MacBook-Laptop-chip/dp/B0GR1K8S8H/ref=sr_1_262?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
365,"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (8GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BRIN","â‚¹73,990tk",https://amazon.in//Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BRIN/dp/B0DZJ1ZJG2/ref=sr_1_264?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
366,"Lenovo Yoga AMD Pro 7 Ryzen AI 9 365 (32GB RAM/1TB SSD/Copilot+PC/14.5""(36.8cm)/2.8K WQXGA+OLED/120Hz/Windows11/Office Home 2024/Grey/1.54Kg), 83HN0027IN AI Laptop","â‚¹1,29,990tk",https://amazon.in//Lenovo-Copilot-36-8cm-Windows11-83HN0027IN/dp/B0DPX6HWM3/ref=sr_1_265?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
367,"ASUS Vivobook Go 15, AMD Ryzen 5 7520U Thin & Light Laptop(AMD Radeon iGPU/8GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.63 Kg) E1504FA-NJ132WS","â‚¹55,850tk",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ132WS/dp/B0FB9795KY/ref=sr_1_266?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
368,"Apple 2026 MacBook Air 15â€³ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","â‚¹1,84,900tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgyMDMwNTc4MDQzNTY2OjE3ODE2MzUxMTk6c3BfbXRmOjMwMTEzNTM2NzAyMDUzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR1C4G1T%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635119%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D3jDVPjUG4w%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3jDVPjUG4w&sp_cr=ZAZ
369,"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18â€‘core CPU and 20â€‘core GPU: Built for AI, 35.97 cm (14.2â€³) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","â‚¹2,96,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgyMDMwNTc4MDQzNTY2OjE3ODE2MzUxMTk6c3BfbXRmOjMwMDk4ODU2Njk0NTQzMjo6MDo6&url=%2FApple-MacBook-Laptop-18%25E2%2580%2591core-20%25E2%2580%2591core%2Fdp%2FB0GR1QTZ7B%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635119%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DwBDmcRXgYH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=wBDmcRXgYH&sp_cr=ZAZ
370,"HP Pavilion, Intel Core Ultra 5-125U, (16GB RAM, 512GB SSD) IPS, WUXGA, Anti-Glare, 16""/40.6cm, Win 11, Office 2021, Silver, 1.77Kg, af0015tu, Intel Graphics, 1080p FHD Camera AI Laptop","â‚¹75,300tk",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0015TU/dp/B0D268HBQY/ref=sr_1_269?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.VvjYbgWl-we5OISjq3x5FmMOYdcH48OWSTcgVFH8inF1Q9_HS5V5GoJ722nui7dfyJl-F7cQEyRvXAxNPuXtgXtMifS8WO-bkZFoZadIOsX93Yg32qF4aRaSwgdsOyg6-CBtLdKRt6ETK9t1vrn3AwIpSjFoNgGah0RZHzvvudaC7eM0gACOz5zwSz0ZBFSzL8swi0n3AFGjXPmEJFxngOTSFAkeWWbLQcqaqmVZc5s.mqrcTXtNrcbc8ydxre9y8RYcw03KI6D9i0WyhSfW3Yo&dib_tag=se&keywords=laptop&qid=1781635119&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
371,"Lenovo Ideapad Slim 3, 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop","â‚¹76,990tk",https://amazon.in//Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_30?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.Ln_sjZiyRuUcaBG36UP7pDrhVEgt6bRspsDtz3BW3CL9IVKnCbsGyMvhWpgoHbe0xWNm20vaL8FYb4o0qOws5M7LJsCWBoE4cdeWqckF8iCSBfZ_9fHwd4odXS8dNpZ7M1JfpiYvbK854M_2NviihyXz-M7BDyalrqKVCmW3dIAikqnmH2uytrbuRwc9_kStTs3rIDlF3OrU_srmjxxiaZjjV8co6y1pZk8PZxweI04.5gyQcc9nSve-LbQ18aL9qPUadnTd1EqCN49odcATv1o&dib_tag=se&keywords=laptop&qid=1781635080&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
